"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","saleprice"
"76",1536,50,5,60,8239,2,4,4,1,5,1,18,1,3,1,1,5,6,1920,1962,2,1,8,9,3,0,4,5,1,4,4,4,5,176,6,0,832,1008,1,5,2,4,1060,185,0,1245,0,0,1,0,3,1,4,6,7,0,3,6,1962,3,1,315,4,5,3,0,0,334,0,0,0,0,3,2010,9,5,110687.47980443
"77",1537,30,5,68,9656,2,4,4,1,5,1,18,3,3,1,3,2,2,1923,1970,2,1,1,1,3,0,4,2,1,2,1,4,6,0,6,0,678,678,1,5,1,4,832,0,0,832,0,0,1,0,2,1,4,5,7,1,3,6,1928,3,2,780,1,2,1,0,0,0,0,0,0,0,6,2010,9,1,51628.5101091854
"78",1538,70,5,60,9600,2,4,4,1,1,1,18,3,3,1,5,8,9,1900,2003,2,1,12,14,3,0,3,3,1,4,4,4,6,0,6,0,930,930,2,5,1,4,930,636,0,1566,0,0,2,0,3,1,3,7,7,0,3,6,1930,3,1,288,4,5,3,54,228,246,0,0,0,0,4,2010,9,1,177648.475301392
"79",1539,70,5,50,9000,2,4,4,1,5,1,18,3,3,1,5,8,9,1890,2002,2,1,12,14,3,0,3,3,5,2,1,4,6,0,6,0,346,346,1,1,2,4,1157,1111,0,2268,0,0,3,0,3,1,3,7,7,0,3,6,2003,3,2,624,4,5,1,0,108,0,0,0,0,0,4,2010,9,5,250961.442809655
"80",1540,190,5,100,9045,2,4,4,1,5,1,18,3,3,2,5,5,3,1910,1950,2,1,8,9,3,0,4,2,1,4,4,3,6,0,6,0,840,840,3,2,1,2,1128,1128,0,2256,0,0,2,0,4,2,2,12,7,0,3,2,2005,3,0,0,4,5,1,0,18,18,0,0,0,0,6,2010,9,1,112342.639233308
"81",1541,70,5,60,10560,2,4,4,1,5,1,18,3,3,1,5,6,7,1922,1994,2,1,12,14,3,0,4,5,2,2,4,4,5,283,6,0,455,738,1,1,2,4,868,602,0,1470,0,0,1,1,2,1,4,6,3,0,3,6,1970,3,2,624,4,5,3,0,0,0,0,0,0,0,6,2010,9,5,152655.610425539
"82",1542,50,5,53,5830,2,4,4,1,1,1,4,2,2,1,1,5,6,1950,1997,2,1,8,9,3,0,4,3,2,4,4,4,5,788,6,0,200,988,1,1,2,4,1030,582,0,1612,0,0,1,1,3,1,4,7,7,0,3,6,1950,3,1,363,4,5,3,0,0,0,0,0,0,0,3,2010,9,5,144420.216516854
"83",1543,75,4,60,7793,2,1,1,1,1,1,4,3,3,1,4,7,7,1922,2005,2,1,12,14,3,0,4,5,1,3,4,4,2,474,6,0,634,1108,1,5,1,1,1160,908,0,2068,0,0,1,1,3,1,3,8,7,1,3,6,1928,3,1,315,4,5,3,0,0,60,0,0,0,0,5,2010,9,5,202234.279050945
"84",1544,30,5,50,5000,2,4,4,1,5,1,4,2,3,1,3,4,7,1925,1950,2,1,8,9,3,0,4,5,1,4,4,4,5,188,6,0,577,765,1,5,1,2,765,0,0,765,1,0,1,0,2,1,3,4,7,0,3,6,1926,3,1,200,1,5,2,135,0,41,0,0,0,0,4,2010,9,5,88262.9089421711
"85",1545,50,5,50,6000,2,4,4,1,5,1,4,3,3,1,1,6,7,1939,1950,2,1,8,9,3,0,4,5,1,4,2,4,2,452,4,12,144,608,1,5,2,4,608,524,0,1132,1,0,1,0,2,1,4,5,7,0,3,6,1939,3,1,240,4,5,3,0,0,128,0,0,0,0,4,2010,9,1,116650.594183624
"86",1546,50,5,50,6000,2,4,4,1,5,1,4,3,3,1,1,6,6,1940,1950,2,1,8,9,3,0,4,3,2,4,4,4,4,264,6,0,308,572,1,1,2,1,848,348,0,1196,0,1,1,1,3,1,4,6,7,2,3,6,1973,3,2,576,4,5,3,0,0,0,0,0,0,0,3,2010,9,5,133828.569273461
"87",1547,50,5,53,6360,2,4,4,1,1,1,4,2,3,1,1,5,6,1942,1950,2,1,8,9,4,300,4,5,2,4,4,4,5,360,4,159,316,835,1,5,2,1,955,498,0,1453,0,0,1,1,3,1,3,7,4,2,2,6,1942,3,1,240,4,5,3,0,0,35,0,148,0,0,3,2010,9,5,147602.343435871
"88",1548,50,5,50,6000,2,4,4,1,5,1,4,3,3,1,1,6,7,1948,1950,2,1,12,14,3,0,4,5,2,4,4,4,5,300,6,0,480,780,1,5,2,4,780,636,0,1416,0,0,1,1,3,1,4,6,7,0,3,6,1948,3,1,312,4,5,2,221,0,48,0,0,0,0,3,2010,9,5,141985.073098725
"89",1549,50,5,52,6240,2,4,4,1,5,1,4,3,3,1,1,5,7,1936,1980,2,1,11,13,3,0,4,5,2,4,1,4,5,276,6,0,252,528,1,3,2,4,548,492,0,1040,0,0,1,0,2,1,4,5,7,0,3,6,1979,1,2,624,4,5,2,306,0,32,0,0,0,0,5,2010,9,5,115826.535520149
"90",1550,50,5,52,6240,2,4,4,1,5,1,4,3,3,1,1,5,5,1930,1950,2,1,8,9,3,0,4,5,1,4,4,4,4,448,6,0,480,928,1,5,2,2,928,608,0,1536,0,0,2,0,4,1,4,7,7,1,3,6,1930,3,2,480,4,5,3,0,10,0,0,0,0,0,3,2010,9,5,135234.712115011
"91",1551,30,5,51,6120,2,4,4,1,5,1,18,1,3,1,3,6,5,1923,1950,2,1,12,14,3,0,4,5,1,2,1,4,1,960,6,0,164,1124,1,5,2,4,1068,0,0,1068,1,0,1,0,2,1,4,5,7,1,3,6,1923,3,1,288,4,5,3,0,0,128,0,0,0,0,3,2010,9,5,141218.238557178
"92",1552,50,5,57,8094,2,4,4,1,5,1,18,3,3,1,1,4,5,1915,1950,2,1,8,9,3,0,4,2,2,4,4,4,6,0,6,0,888,888,1,1,2,4,888,1074,0,1962,0,0,1,1,4,1,4,9,7,1,5,6,1915,3,2,572,4,5,3,160,0,364,0,0,0,0,6,2010,9,5,135548.207285858
"93",1553,70,5,60,12900,2,4,4,1,5,1,18,3,3,1,5,6,8,1912,2009,2,1,12,14,3,0,3,3,3,4,4,4,6,0,6,0,780,780,1,1,2,4,780,780,0,1560,0,0,1,1,3,1,3,7,7,0,3,2,2005,3,0,0,4,5,1,344,0,0,0,168,0,0,5,2010,9,5,159883.201686764
"94",1554,70,5,52,3068,2,4,4,1,5,1,18,3,3,1,5,6,8,1920,1993,2,1,11,13,3,0,4,3,1,4,4,4,6,0,6,0,662,662,1,1,2,4,662,662,0,1324,0,1,1,0,3,1,4,6,7,0,3,6,1920,3,1,180,4,5,3,0,0,112,0,0,0,0,2,2010,9,5,125678.142856186
"95",1555,20,4,100,15263,2,1,4,1,5,1,5,2,3,1,3,5,5,1959,1959,2,1,7,7,2,90,4,5,2,3,4,4,5,766,6,0,656,1422,1,3,2,4,1675,0,0,1675,0,0,2,0,3,1,4,8,7,2,3,2,1959,3,1,365,4,5,3,0,132,0,0,0,0,0,5,2010,9,5,165951.597289014
"96",1556,50,4,72,10632,2,1,4,1,5,1,5,3,3,1,1,5,3,1917,1950,2,1,12,14,3,0,4,5,1,3,1,4,6,0,6,0,689,689,1,3,1,4,725,499,0,1224,0,0,1,1,3,1,0,6,5,0,3,6,1917,3,1,180,1,2,1,0,0,248,0,0,0,0,1,2010,1,5,127143.413525111
"97",1557,190,4,60,9900,2,4,4,1,5,1,23,3,3,2,1,5,4,1915,1950,2,1,12,15,3,0,2,2,1,4,4,4,5,1026,6,0,186,1212,1,5,1,4,1212,180,0,1392,1,0,1,0,3,1,4,6,7,0,3,2,2005,3,0,0,4,5,1,0,0,168,0,0,0,0,2,2010,3,5,109319.386314258
"98",1558,50,4,65,6001,2,1,1,1,5,2,23,3,3,1,1,6,5,1940,1950,2,1,11,13,3,0,4,5,2,2,4,4,4,368,6,0,232,600,1,1,1,4,600,319,0,919,0,0,1,0,3,1,4,5,7,0,3,6,1940,3,1,231,4,5,3,0,0,45,0,0,0,0,3,2010,9,5,121991.265007941
"99",1559,70,1,60,6449,2,1,4,1,5,1,23,3,3,1,5,4,1,1907,1950,3,1,12,12,3,0,4,5,2,4,4,4,5,73,6,0,634,707,2,5,1,4,942,942,0,1884,0,0,1,1,4,1,4,7,7,0,3,2,2005,3,0,0,4,5,1,0,0,239,0,0,0,0,3,2010,9,1,76574.8337157615
"100",1560,190,3,60,6048,2,4,4,1,1,1,23,1,3,2,1,5,7,1910,1950,2,1,12,14,3,0,4,3,1,4,4,3,4,736,6,0,120,856,1,3,2,4,936,744,0,1680,1,0,2,0,2,2,4,7,7,1,3,6,1910,3,2,450,4,2,2,56,144,0,0,0,0,0,6,2010,1,5,123270.038097604
"101",1561,90,4,72,10773,2,4,4,1,5,1,19,3,3,3,3,4,3,1967,1967,2,2,9,10,2,72,2,2,2,4,4,4,1,704,6,0,1128,1832,1,5,1,4,1832,0,0,1832,2,0,2,0,4,2,4,8,7,0,3,2,2005,3,0,0,4,5,3,0,58,0,0,0,0,0,5,2010,9,5,129035.612825857
"102",1562,20,4,65,7800,2,4,4,1,5,1,19,3,3,1,3,5,7,1966,2008,4,1,7,7,2,47,4,5,2,4,4,3,2,240,5,474,150,864,1,1,2,4,892,0,0,892,1,0,1,0,3,1,3,5,7,0,3,6,1966,3,1,416,4,5,3,0,0,0,0,0,0,0,6,2010,9,5,122030.17278178
"103",1563,20,4,65,7832,2,4,4,1,5,1,19,3,3,1,3,5,5,1968,1968,4,1,7,7,3,0,4,5,2,4,4,4,3,775,6,0,89,864,1,1,2,4,864,0,0,864,1,0,1,0,2,1,4,4,7,0,3,6,1969,3,1,280,4,5,3,226,0,0,0,0,0,0,5,2010,9,5,109137.114637138
"104",1564,90,4,60,7424,2,1,4,1,5,1,19,3,3,3,6,5,5,1978,1978,2,1,9,10,3,0,4,5,2,3,4,1,3,1319,6,0,0,1319,1,5,2,4,1373,0,0,1373,1,0,1,0,3,1,4,5,7,2,5,2,1978,1,2,591,4,5,3,0,0,0,0,0,0,0,5,2010,9,5,169857.731867069
"105",1565,60,4,86,11227,2,4,4,1,5,1,19,3,3,1,5,5,5,1968,1968,2,1,7,7,3,0,4,3,2,4,2,4,5,267,1,453,0,720,1,1,2,4,720,720,0,1440,0,0,1,1,4,1,4,7,7,2,5,2,1968,3,2,480,4,5,3,192,38,0,0,0,0,0,3,2010,9,5,136116.990038493
"106",1566,20,4,60,20062,2,1,3,1,5,2,5,3,3,1,3,7,7,1977,2001,4,1,12,14,3,0,3,3,2,3,4,2,1,1092,6,0,328,1420,1,3,2,4,1483,0,0,1483,1,0,1,1,1,1,4,4,7,2,5,2,1977,2,2,690,4,5,3,496,0,0,0,0,0,0,4,2010,9,5,230820.70202193
"107",1567,30,4,94,9259,2,4,4,1,1,1,19,2,3,1,3,4,4,1927,1950,2,1,12,14,3,0,4,5,1,2,4,4,6,0,6,0,660,660,1,5,1,4,756,0,0,756,0,0,1,0,2,1,4,4,7,0,3,6,1945,3,2,440,4,5,1,80,0,0,0,0,0,0,6,2010,9,5,91867.9697530685
"108",1568,60,4,60,17082,2,1,3,1,2,2,5,3,3,1,5,6,5,1978,1992,2,1,11,13,2,288,4,5,3,3,4,1,1,964,6,0,153,1117,1,1,2,4,1117,864,0,1981,1,0,2,1,4,1,3,8,7,1,5,2,1978,1,2,522,4,5,3,336,104,0,0,0,0,0,5,2010,9,5,228523.464264705
"109",1569,50,4,124,18600,2,4,4,1,5,1,8,3,3,1,1,3,4,1938,1990,2,1,12,14,3,0,4,5,2,4,4,3,2,288,4,684,0,972,1,5,2,1,1052,558,0,1610,0,1,2,0,4,1,2,8,7,1,3,2,1938,2,1,480,4,5,3,0,0,60,0,0,0,450,6,2010,9,5,128065.120127675
"110",1570,20,4,65,11479,2,4,4,1,5,1,8,3,3,1,3,6,7,1950,1987,2,1,12,10,3,0,4,5,2,4,4,4,3,104,5,387,172,663,1,1,2,4,1074,0,0,1074,1,0,1,0,3,1,3,6,7,1,5,2,1987,3,1,467,4,5,3,0,52,52,0,0,0,0,6,2010,9,5,140548.190078753
"111",1571,50,4,50,9350,2,4,1,1,5,1,8,3,3,1,1,4,6,1947,1979,2,1,13,15,3,0,4,5,2,4,1,4,4,192,6,0,564,756,1,1,2,4,1169,0,362,1531,0,0,1,0,3,1,4,8,7,1,5,6,1947,3,1,209,1,5,3,0,0,0,0,0,0,0,6,2010,9,5,102711.30939012
"112",1572,20,4,75,9525,2,4,4,1,5,1,8,3,3,1,3,5,7,1954,1998,2,1,13,15,3,0,4,5,2,4,4,1,2,954,6,0,218,1172,1,5,2,4,1172,0,0,1172,1,0,1,0,3,1,4,5,7,0,3,2,1954,1,1,366,4,5,3,240,0,0,0,0,0,0,6,2010,9,5,149605.541427496
"113",1573,20,4,44,17485,2,2,4,1,5,1,8,3,3,1,3,7,5,2009,2010,2,1,11,13,4,96,3,5,3,3,4,2,3,1346,6,0,162,1508,1,1,2,4,1508,0,0,1508,1,0,1,0,1,1,3,5,7,2,5,2,2009,2,2,572,4,5,3,0,0,0,0,0,0,0,1,2010,2,6,250873.080883658
"114",1574,20,4,60,11200,2,1,4,1,2,1,8,3,3,1,3,5,3,1964,1964,2,1,12,14,3,0,4,2,2,4,4,3,6,0,6,0,1250,1250,1,1,2,4,1298,0,0,1298,0,0,2,0,3,1,4,5,7,0,3,6,1964,3,2,504,4,2,1,0,144,0,0,0,0,0,6,2010,1,5,128060.035294145
"115",1575,20,4,83,11980,2,4,3,1,5,2,20,3,3,1,3,7,5,1987,1987,2,1,9,10,2,177,3,5,2,3,4,2,3,1433,6,0,0,1433,1,1,2,4,1433,0,0,1433,1,0,1,1,1,1,3,4,7,2,5,2,1987,2,2,528,2,3,3,0,278,0,0,266,0,0,6,2010,9,5,244845.664510141
"116",1576,60,4,87,12361,2,1,4,1,2,1,20,3,3,1,5,6,7,1993,1993,2,1,11,13,2,85,3,3,3,3,4,4,3,860,6,0,86,946,1,1,2,4,964,838,0,1802,0,1,2,1,3,1,3,8,7,1,3,1,2000,2,4,1017,4,5,3,450,92,0,0,0,0,0,5,2010,9,5,240694.004275344
"117",1577,20,4,64,7360,2,4,4,1,5,1,6,3,3,1,3,7,5,2010,2010,2,1,11,13,4,80,3,5,3,3,4,4,3,24,6,0,1198,1222,1,1,2,4,1222,0,0,1222,0,0,2,0,2,1,3,6,7,0,3,2,2009,2,2,615,4,5,3,0,54,0,0,0,0,0,3,2010,9,5,198443.699782251
"118",1578,50,4,82,14235,2,1,4,1,5,1,20,3,3,1,1,6,8,1900,1993,2,1,12,10,3,0,4,5,3,2,2,4,6,0,6,0,676,676,1,5,2,4,831,614,0,1445,0,0,2,0,3,1,4,6,7,0,3,6,1957,3,2,484,4,5,1,0,59,0,0,0,0,0,3,2010,9,5,165999.622728331
"119",1579,85,4,82,11105,2,4,4,1,1,1,6,3,3,1,6,5,5,1996,1996,2,1,11,13,3,0,4,3,3,3,1,1,3,870,6,0,0,870,1,3,2,4,965,0,0,965,1,0,1,0,2,1,4,4,7,0,3,2,1998,3,2,580,2,5,3,71,0,0,0,0,0,0,7,2010,9,5,145954.748776216
"120",1580,60,4,60,9337,2,1,4,1,5,1,6,3,3,1,5,7,5,1997,1998,2,1,11,13,3,0,4,5,3,3,4,4,1,353,6,0,525,878,1,1,2,4,892,800,0,1692,0,0,2,1,3,1,4,8,7,1,5,2,1997,2,2,513,4,5,3,0,39,0,0,0,0,0,4,2010,9,5,191035.842171845
"121",1581,20,4,38,15240,2,1,4,1,3,1,6,3,3,1,3,5,8,1977,2004,2,1,6,6,3,0,3,3,2,3,4,4,3,198,5,688,140,1026,1,1,2,4,1026,0,0,1026,1,0,1,1,3,1,4,5,7,0,3,2,1977,3,1,308,4,5,3,316,85,0,0,0,0,0,6,2010,9,5,150623.15589137
"122",1582,20,4,68,7480,2,4,4,1,5,1,6,3,3,1,3,5,6,1972,1972,2,1,12,14,3,0,4,5,2,4,4,1,1,480,6,0,396,876,1,5,2,4,876,0,0,876,1,0,1,0,3,1,4,5,7,0,3,6,1977,3,2,484,4,5,3,0,0,0,0,0,0,0,6,2010,9,5,133307.294726807
"123",1583,20,4,80,10389,2,4,4,1,5,1,6,3,3,1,3,8,5,2003,2003,4,1,6,6,2,320,3,5,3,3,4,4,3,1682,6,0,296,1978,1,1,2,4,1978,0,0,1978,1,0,2,1,3,1,3,8,7,1,3,2,2003,2,3,850,4,5,3,188,25,0,0,0,0,0,5,2010,9,5,287941.346145828
"124",1584,60,4,75,9375,2,4,4,1,5,1,6,3,3,1,5,7,5,1997,1997,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1040,1040,1,1,2,4,1044,1054,0,2098,0,0,2,1,4,1,3,9,7,1,5,2,1997,1,2,621,4,5,3,331,38,0,0,0,0,0,4,2010,9,5,226705.797579854
"125",1585,120,5,60,4435,2,4,4,1,5,1,6,3,3,5,3,6,5,2003,2003,2,1,11,13,2,170,3,5,3,3,4,1,3,672,6,0,176,848,1,1,2,4,848,0,0,848,1,0,1,0,1,1,3,4,7,0,3,2,2003,1,2,420,4,5,3,140,0,0,0,0,0,0,4,2010,9,5,159911.096831246
"126",1586,30,4,67,8777,2,4,4,1,5,2,8,2,3,1,3,3,6,1945,2007,2,1,11,13,3,0,4,3,2,4,4,4,3,0,6,0,0,0,1,5,1,4,640,0,0,640,0,0,1,0,2,1,4,5,3,0,3,6,1945,3,1,240,4,5,1,0,0,0,0,0,0,0,4,2010,3,5,44441.8096191172
"127",1587,20,4,68,8842,2,4,4,1,1,1,8,3,3,1,3,5,6,1954,1954,2,1,11,13,3,0,4,3,2,2,4,4,6,0,6,0,381,381,1,1,2,4,992,0,0,992,0,0,1,0,3,1,4,6,7,0,3,6,1954,3,1,319,4,5,3,60,0,56,0,0,0,0,1,2010,8,1,116304.486720413
"128",1588,20,4,60,10044,2,1,3,1,2,1,8,3,3,1,3,5,6,1968,1968,2,1,8,9,3,0,4,5,2,3,4,2,1,1070,6,0,126,1196,1,5,2,4,1196,0,0,1196,1,0,1,0,3,1,4,6,7,0,3,2,1968,2,1,336,4,5,3,257,0,168,0,0,0,0,6,2010,9,5,156457.830781747
"129",1589,50,4,89,11792,2,4,4,1,5,1,8,3,3,1,1,4,5,1948,1950,2,1,11,13,3,0,4,5,2,4,4,4,6,0,6,0,744,744,1,1,1,2,792,328,0,1120,0,0,1,0,2,1,2,5,7,0,3,6,1956,3,2,480,4,2,2,0,0,0,0,160,0,0,6,2010,9,1,118291.038808778
"130",1590,80,4,65,6305,2,4,4,1,5,1,8,3,3,1,7,6,6,1975,1975,2,1,9,10,3,0,4,5,2,4,4,1,1,528,6,0,480,1008,1,5,2,4,1096,0,0,1096,1,0,1,0,3,1,4,5,7,1,2,6,1975,3,1,352,4,5,3,0,0,0,0,0,0,0,6,2010,9,5,139739.249070156
"131",1591,20,4,64,6410,2,4,2,1,5,1,8,3,3,1,3,4,5,1958,1958,4,1,13,15,3,0,4,5,2,4,4,4,6,0,6,0,960,960,1,1,2,4,960,0,0,960,0,0,1,0,3,1,4,5,7,0,3,2,2005,3,0,0,4,5,3,0,0,0,0,0,0,0,5,2010,9,5,77734.6341752782
"132",1592,30,4,67,4853,2,4,1,1,5,1,23,1,3,1,3,5,6,1924,1999,2,1,8,13,2,203,4,5,1,4,4,3,5,133,6,0,974,1107,1,2,1,1,1296,0,0,1296,0,0,2,0,2,1,2,5,7,1,3,6,1979,3,1,260,4,5,3,0,0,36,0,0,0,0,5,2010,9,5,139631.629430881
"133",1593,30,4,60,7890,2,4,4,1,1,1,23,3,3,1,3,6,6,1939,1950,2,1,12,14,3,0,4,5,2,4,4,4,5,238,6,0,618,856,1,5,2,4,856,0,0,856,1,0,1,0,2,1,4,4,7,1,3,6,1939,3,2,399,4,5,3,0,0,0,0,166,0,0,3,2010,9,5,128987.806307687
"134",1594,90,3,60,7200,2,4,4,1,5,1,23,3,3,3,5,4,6,1967,1967,1,2,9,5,3,0,4,5,4,4,4,4,3,0,6,0,0,0,1,5,2,4,862,1788,0,2650,0,0,3,0,6,2,4,10,4,0,3,2,2005,3,0,0,4,5,3,0,0,0,0,0,0,500,2,2010,9,5,139171.529328395
"135",1595,50,4,51,9839,2,4,4,1,5,1,23,2,3,1,1,5,2,1931,1950,2,1,11,13,3,0,4,5,3,4,1,4,6,0,6,0,894,894,1,1,2,4,894,772,0,1666,1,0,1,0,3,1,4,7,7,1,3,2,2005,3,0,0,4,5,1,0,156,0,0,0,0,0,5,2010,9,5,101187.792140815
"136",1596,50,4,78,10452,2,1,4,1,5,1,7,3,3,1,1,7,6,1941,1985,2,1,12,14,2,371,3,3,1,3,4,4,1,426,2,252,850,1528,1,1,2,4,1225,908,0,2133,1,0,1,1,4,1,4,8,7,2,5,2,1941,3,1,312,4,5,3,0,0,86,0,0,0,0,7,2010,9,5,217148.077851574
"137",1597,90,4,78,15600,2,4,4,1,5,1,7,3,3,3,5,5,6,1950,1991,2,1,11,13,2,430,4,3,2,4,4,4,1,375,6,0,657,1032,1,1,2,4,1102,1075,0,2177,0,0,2,1,5,2,4,11,7,0,3,6,1950,3,2,484,4,5,3,0,0,0,0,0,0,0,3,2010,9,5,173744.387353795
"138",1598,80,4,85,19645,2,1,4,1,3,1,7,3,3,1,7,7,6,1994,2007,2,1,11,13,2,44,4,5,3,3,4,4,3,343,6,0,80,423,1,1,2,4,896,756,0,1652,1,0,2,1,3,1,3,6,7,0,3,4,1994,2,2,473,4,5,3,0,0,0,0,0,0,0,6,2010,9,5,201080.213407808
"139",1599,120,5,35,3907,2,1,2,1,5,2,2,3,3,5,3,8,6,1989,1989,2,1,7,7,3,0,3,5,2,3,4,2,3,747,6,0,235,982,1,3,2,4,1034,0,0,1034,1,0,1,0,1,1,3,4,7,1,5,2,1989,1,2,598,4,5,3,141,36,0,0,0,0,0,4,2010,9,5,193730.472788985
"140",1600,120,5,35,3907,2,1,2,1,5,2,2,3,3,5,3,8,5,1989,1989,2,1,7,7,3,0,3,5,2,3,4,1,3,76,6,0,1115,1191,1,3,2,4,1191,0,0,1191,0,0,2,0,2,1,3,5,7,1,5,2,1989,3,2,531,4,5,3,112,81,0,0,0,0,0,3,2010,9,5,191795.404723152
"141",1601,30,5,58,8154,2,4,4,1,5,1,10,3,3,1,3,2,5,1941,1950,2,1,12,14,3,0,4,5,1,4,4,4,2,480,6,0,0,480,1,5,2,4,540,0,0,540,0,0,1,0,1,1,4,4,7,0,3,6,1951,3,1,200,1,2,1,0,0,0,0,0,0,0,4,2010,5,5,41301.3957789346
"142",1602,50,5,50,9140,2,4,2,1,5,1,10,3,3,1,1,6,5,1921,1975,2,1,12,14,3,0,4,5,1,4,4,3,2,308,6,0,321,629,1,2,2,4,727,380,0,1107,0,0,1,0,2,1,4,5,7,0,3,6,1950,3,1,625,4,5,3,0,56,0,0,200,0,0,4,2010,1,5,125662.053792933
"143",1603,30,1,66,8712,1,4,4,1,1,1,10,3,3,1,3,4,7,1896,1950,4,1,12,14,3,0,2,2,2,4,4,4,6,0,6,0,756,756,1,3,2,4,952,0,0,952,0,0,1,0,3,1,4,5,7,0,3,6,1896,2,1,330,4,5,1,0,0,265,0,0,0,0,6,2010,9,3,64517.1261833818
"144",1604,120,5,44,3811,2,1,2,1,1,2,7,1,3,5,3,8,5,2004,2005,4,1,6,6,4,186,3,5,3,1,4,2,3,1373,6,0,221,1594,1,1,2,4,1646,0,0,1646,1,1,2,0,2,1,3,5,7,1,3,2,2004,1,2,525,4,5,3,128,53,0,0,155,0,0,5,2010,9,5,274794.190284685
"145",1605,60,4,85,11050,2,4,4,1,5,1,12,3,3,1,5,8,5,1998,1999,2,1,11,13,3,0,3,5,3,3,4,4,3,615,6,0,434,1049,1,1,2,4,1036,880,0,1916,1,0,2,1,3,1,3,8,7,1,5,2,1998,3,3,741,4,5,3,0,70,0,0,0,0,0,5,2010,9,5,249942.23738074
"146",1606,80,4,74,9620,2,4,4,1,5,1,12,3,3,1,7,6,7,1977,1977,2,1,9,10,3,0,4,5,2,4,4,4,1,679,6,0,564,1243,1,5,2,4,1285,0,0,1285,0,1,2,0,3,1,3,6,7,1,2,2,1977,3,2,473,4,5,3,375,26,0,0,0,0,80,5,2010,9,5,168072.103785729
"147",1607,90,4,60,12760,2,1,4,1,5,1,12,3,3,3,3,6,5,1976,1976,2,1,9,10,3,0,4,5,2,4,4,4,6,0,6,0,1958,1958,1,5,2,4,2048,0,0,2048,0,0,3,0,5,2,4,9,7,0,3,1,1976,3,2,776,4,5,3,0,0,0,0,0,0,0,3,2010,3,5,172542.303403836
"148",1608,20,4,88,11896,2,1,4,1,1,1,24,3,3,1,3,7,5,2008,2008,2,1,11,13,4,60,3,5,3,3,4,4,3,78,6,0,1258,1336,1,1,2,4,1346,0,0,1346,1,0,2,0,3,1,3,6,7,1,5,2,2008,1,3,660,4,5,3,100,48,0,0,0,0,0,5,2010,9,5,218224.900492042
"149",1609,20,4,73,9803,2,4,4,1,5,1,24,3,3,1,3,7,5,2009,2010,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1214,1214,1,1,2,4,1214,0,0,1214,0,0,2,0,2,1,3,6,7,0,3,2,2010,2,2,520,4,5,3,0,25,0,0,0,0,0,1,2010,7,6,193949.463020428
"150",1610,60,4,73,9802,2,4,4,1,5,1,24,3,3,1,5,5,5,2006,2007,2,1,11,13,3,0,4,5,3,3,4,4,6,0,6,0,384,384,1,3,2,4,744,700,0,1444,0,0,2,1,3,1,4,7,7,0,3,4,2007,1,2,400,4,5,3,100,0,0,0,0,0,0,4,2010,9,5,149937.829623085
"151",1611,20,4,85,15300,2,4,1,1,5,1,12,3,3,1,3,5,5,1965,1977,4,1,9,7,3,0,4,5,2,4,4,4,5,42,6,0,1026,1068,1,5,2,4,1264,0,0,1264,1,0,1,0,2,1,4,7,7,1,5,2,1965,3,2,528,4,5,3,0,0,0,0,0,0,0,6,2010,9,5,135464.608385437
"152",1612,20,4,93,10114,2,4,4,1,5,1,12,3,3,1,3,5,5,2004,2005,2,1,11,13,3,0,4,5,3,1,4,1,6,0,6,0,1430,1430,1,1,2,4,1430,0,0,1430,0,0,2,0,3,1,3,7,7,0,3,2,2004,2,2,624,4,5,3,0,0,0,0,0,0,0,3,2010,9,5,199161.729063156
"153",1613,20,4,60,11875,2,4,4,1,5,1,12,3,3,1,3,5,5,1999,1999,2,1,11,13,3,0,4,5,3,3,4,4,6,0,6,0,1344,1344,1,1,2,4,1344,0,0,1344,0,0,2,0,3,1,4,7,7,1,3,2,2001,3,2,686,4,5,3,328,0,0,0,0,0,0,6,2010,9,5,154986.982193338
"154",1614,120,5,31,2394,2,4,3,1,5,2,11,3,3,4,3,5,6,1973,1973,2,1,6,6,3,0,4,5,2,3,4,2,3,915,6,0,30,945,1,1,2,4,945,0,0,945,1,1,1,0,2,1,4,5,7,1,4,2,1973,2,1,253,4,5,3,174,0,56,0,108,0,0,5,2010,9,5,126890.367403917
